figure_panel,plotted_layer,sample_id,alternative_id,source_dataset_label,source_publication_label,country,site_or_location,published_group_label,latitude,longitude,date_text,date_median_year_ce,temporal_window,genetic_sex,autosomal_snp_count,mt_haplogroup,y_haplogroup_terminal,y_haplogroup_path,y_haplogroup_isogg,y_lineage_category,lineage_focus,s1_visible_comparator,s1_visibility_assignment_basis,s1_marker_role,coordinate_status,coordinate_source,claim_boundary
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,RISE371.SG,RISE371,AADR v66 1240K public annotation,"Allentoft et al., Nature 2015",Hungary,"Szőreg-C (Sziv-Utca) (Csongrád-Csanád County, Szeged)",Hungary_EBA_Maros,46.22,20.199,"2137-1939 calBCE (3653±32 BP, OxA-30988)",-2038.0,2500 BCE-550 CE,F,47337,U5a2b,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,RISE373.SG,RISE373,AADR v66 1240K public annotation,"Allentoft et al., Nature 2015",Hungary,"Szőreg-C (Sziv-Utca) (Csongrád-Csanád County, Szeged)",Hungary_EBA_Maros,46.22,20.199,"1887-1694 calBCE (3476±30 BP, OxA-31104)",-1790.5,2500 BCE-550 CE,F,247540,K1a2a,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,RISE595.SG,RISE595,AADR v66 1240K public annotation,"Allentoft et al., Nature 2015",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_LBA,42.3822,18.7403,1450-1100 BCE,-1275.0,2500 BCE-550 CE,F,24049,U5a2,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,RISE596.SG,RISE596,AADR v66 1240K public annotation,"Allentoft et al., Nature 2015",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_IA,42.3822,18.7403,800-400 BCE,-600.0,2500 BCE-550 CE,F,13813,X1'2'3,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I10377.AG,I10377,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",North Macedonia,"Buchinci-Skopje (Skopje, Ilinden)",NorthMacedonia_IA,42.03,21.64,700-500 BCE,-600.0,2500 BCE-550 CE,M,58254,H,R-M269,R-M269,R1b1a1b,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I10378.AG,I10378,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",North Macedonia,"Buchinci-Skopje (Skopje, Ilinden)",NorthMacedonia_IA,42.03,21.64,700-500 BCE,-600.0,2500 BCE-550 CE,F,19033,T2b,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I10379.AG,I10379,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",North Macedonia,"Buchinci-Skopje (Skopje, Ilinden)",NorthMacedonia_IA,42.03,21.64,"768-540 calBCE (2485±20 BP, PSUAMS-6973)",-654.0,2500 BCE-550 CE,F,771431,K1a+195,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I10380.AG,I10380,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",North Macedonia,"Govrlevo-Skopje (Skopje, Sopište)",NorthMacedonia_IA,41.93,21.34,700-500 BCE,-600.0,2500 BCE-550 CE,F,7058,K1a4a1,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I10381.AG,I10381,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",North Macedonia,"Govrlevo-Skopje (Skopje, Sopište)",NorthMacedonia_IA,41.93,21.34,"765-489 calBCE (2475±20 BP, PSUAMS-6974)",-627.0,2500 BCE-550 CE,M,263605,U5a1c,C-Y83490,C-Y83490,C1a2,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I10382.AG,I10382,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",North Macedonia,"Govrlevo-Skopje (Skopje, Sopište)",NorthMacedonia_IA,41.93,21.34,700-500 BCE,-600.0,2500 BCE-550 CE,F,89938,H1n+146,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13166.AG,I13166,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA-o,42.3822,18.7403,1450-1000 BCE,-1225.0,2500 BCE-550 CE,M,23450,H1u,I,I,I,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13167.AG,I13167,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA,42.3822,18.7403,"1216-1052 calBCE (2935±20 BP, PSUAMS-7922)",-1134.0,2500 BCE-550 CE,M,844037,U5a1g,J-Y21878,J-Y21878,J2b2a1a1a1a1a1b~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13168.AG,I13168,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA,42.3822,18.7403,"1416-1271 calBCE (3080±25 BP, PSUAMS-7834)",-1343.5,2500 BCE-550 CE,F,863957,K2a,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13169.AG,I13169,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA,42.3822,18.7403,"1407-1271 calBCE (3070±20 BP, PSUAMS-7923)",-1339.0,2500 BCE-550 CE,M,846386,U5a2d,J-L283,J-L283,J2b2a1,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13171.AG,I13171,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA,42.3822,18.7403,1450-1000 BCE,-1225.0,2500 BCE-550 CE,F,802690,J1b1a1,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13172.AG,I13172,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA,42.3822,18.7403,"1380-1132 calBCE (3010±20 BP, PSUAMS-7925)",-1256.0,2500 BCE-550 CE,F,850317,H,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13775.AG,I13775,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina,42.3822,18.7403,1450-1250 BCE,-1350.0,2500 BCE-550 CE,M,600652,U4b1a1a1,J-Z2507,J-Z2507,J2b2a1a1a1~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13776.AG,I13776,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina,42.3822,18.7403,1450-1250 BCE,-1350.0,2500 BCE-550 CE,F,43134,U5a2d,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13777.AG,I13777,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina,42.3822,18.7403,1450-1250 BCE,-1350.0,2500 BCE-550 CE,M,817858,U5a2d,J-L283,J-L283,J2b2a1,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I13778.AG,I13778,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina,42.3822,18.7403,"1386-1212 calBCE (3025±20 BP, PSUAMS-7882)",-1299.0,2500 BCE-550 CE,M,839031,H1+16311,J-Z1297,J-Z1297,J2b2a1a1a1a1a,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I14497.AG,I14497,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina-o,42.3822,18.7403,1300-1000 BCE,-1150.0,2500 BCE-550 CE,F,85525,H1at,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I14498.AG,I14498,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina,42.3822,18.7403,1300-1000 BCE,-1150.0,2500 BCE-550 CE,M,608268,W+194,J-L283,J-L283,J2b2a1,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I14499.AG,I14499,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Montenegro,Velika Gruda (Kotor Municipality),Montenegro_MLBA_Cetina-o,42.3822,18.7403,1450-1250 BCE,-1350.0,2500 BCE-550 CE,M,14645,H3z1,J2,J2,J2,J2 other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
